year,quarter_number,region,churn
2000,4,ЕВРЕЙСКАЯ АОБЛ,0.0
2000,4,ЗАБАЙКАЛЬСКИЙ КРАЙ,0.0
2000,4,ИВАНОВСКАЯ ОБЛ,0.0
2000,4,ИРКУТСКАЯ ОБЛ,0.0
2000,4,КАЗАХСТАН,0.0
2000,4,КАЛИНИНГРАДСКАЯ ОБЛ,0.0
2000,4,КАЛМЫКИЯ РЕСП,0.0
2000,4,КАЛУЖСКАЯ ОБЛ,0.0
2000,4,КАМЧАТСКИЙ КРАЙ,0.0
2000,4,КАНАДА,0.0
2000,4,КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,0.0
2000,4,КАРЕЛИЯ РЕСП,0.0
2000,4,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,0.0
2000,4,КИРОВСКАЯ ОБЛ,0.0
2000,4,КОМИ РЕСП,0.0
2000,4,КОСТРОМСКАЯ ОБЛ,0.0
2000,4,КРАСНОДАРСКИЙ КРАЙ,0.0
2000,4,КРАСНОЯРСКИЙ КРАЙ,0.0
2000,4,КРЫМ РЕСП,0.0
2000,4,КУРГАНСКАЯ ОБЛ,0.0
2000,4,КУРСКАЯ ОБЛ,0.0
2000,4,ЛЕНИНГРАДСКАЯ ОБЛ,0.0
2000,4,ЛИПЕЦКАЯ ОБЛ,0.0
2000,4,ЛИТВА,0.0
2000,4,МАГАДАНСКАЯ ОБЛ,0.0
2000,4,МАРИЙ ЭЛ РЕСП,0.0
2000,4,МОЛДАВИЯ,0.0
2000,4,МОРДОВИЯ РЕСП,0.0
2000,4,МОСКВА Г,0.0
2000,4,МОСКОВСКАЯ ОБЛ,0.0
2000,4,МУРМАНСКАЯ ОБЛ,0.0
2000,4,НИЖЕГОРОДСКАЯ ОБЛ,0.0
2000,4,НОВГОРОДСКАЯ ОБЛ,0.0
2000,4,НОВОСИБИРСКАЯ ОБЛ,0.0
2000,4,ОМСКАЯ ОБЛ,0.0
2000,4,ОРЕНБУРГСКАЯ ОБЛ,0.0
2000,4,ОРЛОВСКАЯ ОБЛ,0.0
2000,4,ПЕНЗЕНСКАЯ ОБЛ,0.0
2000,4,ПЕРМСКИЙ КРАЙ,0.0
2000,4,ПСКОВСКАЯ ОБЛ,0.0
2000,4,РОСТОВСКАЯ ОБЛ,0.0
2000,4,РЯЗАНСКАЯ ОБЛ,0.0
2000,4,САМАРСКАЯ ОБЛ,0.0
2000,4,САНКТ-ПЕТЕРБУРГ Г,0.0
2000,4,САРАТОВСКАЯ ОБЛ,0.0
2000,4,САХА /ЯКУТИЯ/ РЕСП,0.0
2000,4,САХАЛИНСКАЯ ОБЛ,0.0
2000,4,СВЕРДЛОВСКАЯ ОБЛ,0.0
2000,4,СЕВАСТОПОЛЬ Г,0.0
2000,4,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ РЕСП,0.0
2000,4,СМОЛЕНСКАЯ ОБЛ,0.0
2000,4,СТАВРОПОЛЬСКИЙ КРАЙ,0.0
2000,4,ТАМБОВСКАЯ ОБЛ,0.0
2000,4,ТАТАРСТАН РЕСП,0.0
2000,4,ТВЕРСКАЯ ОБЛ,0.0
2000,4,ТОМСКАЯ ОБЛ,0.0
2000,4,ТУЛЬСКАЯ ОБЛ,0.0
2000,4,ТЮМЕНСКАЯ ОБЛ,0.0
2000,4,УДМУРТСКАЯ РЕСП,0.0
2000,4,УЗБЕКИСТАН,0.0
2000,4,УКРАИНА,0.0
2000,4,УЛЬЯНОВСКАЯ ОБЛ,0.0
2000,4,ХАБАРОВСКИЙ КРАЙ,0.0
2000,4,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,0.0
2000,4,ЧЕЛЯБИНСКАЯ ОБЛ,0.0
2000,4,ЧУВАШСКАЯ РЕСПУБЛИКА - ЧУВАШИЯ,0.0
2000,4,ЧУКОТСКИЙ АО,0.0
2000,4,ЯМАЛО-НЕНЕЦКИЙ АО,0.0
2000,4,ЯРОСЛАВСКАЯ ОБЛ,0.0
2001,1,АДЫГЕЯ РЕСП,0.0
2001,1,АЛТАЙ РЕСП,0.0
2001,1,АЛТАЙСКИЙ КРАЙ,0.0
2001,1,АМУРСКАЯ ОБЛ,0.0
2001,1,АРХАНГЕЛЬСКАЯ ОБЛ,0.0
2001,1,АСТРАХАНСКАЯ ОБЛ,0.0
2001,1,БАШКОРТОСТАН РЕСП,0.0
2001,1,БЕЛАРУСЬ,0.0
2001,1,БЕЛГОРОДСКАЯ ОБЛ,0.0
2001,1,БРЯНСКАЯ ОБЛ,0.0
2001,1,БУРЯТИЯ РЕСП,0.0
2001,1,ВЛАДИМИРСКАЯ ОБЛ,0.0
2001,1,ВОЛГОГРАДСКАЯ ОБЛ,0.0
2001,1,ВОЛОГОДСКАЯ ОБЛ,0.0
2001,1,ВОРОНЕЖСКАЯ ОБЛ,0.0
2001,1,ГЕРМАНИЯ,0.0
2001,1,ДАГЕСТАН РЕСП,0.0
2001,1,ЕВРЕЙСКАЯ АОБЛ,0.0
2001,1,ЗАБАЙКАЛЬСКИЙ КРАЙ,0.0
2001,1,ИВАНОВСКАЯ ОБЛ,0.0
2001,1,ИРКУТСКАЯ ОБЛ,0.0
2001,1,КАБАРДИНО-БАЛКАРСКАЯ РЕСП,0.0
2001,1,КАЗАХСТАН,0.0
2001,1,КАЛИНИНГРАДСКАЯ ОБЛ,0.0
2001,1,КАЛМЫКИЯ РЕСП,0.0
2001,1,КАЛУЖСКАЯ ОБЛ,0.0
2001,1,КАМЧАТСКИЙ КРАЙ,0.0
2001,1,КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,0.0
2001,1,КАРЕЛИЯ РЕСП,0.0
2001,1,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,0.0
2001,1,КИРОВСКАЯ ОБЛ,0.0
2001,1,КОМИ РЕСП,0.0
2001,1,КОСТРОМСКАЯ ОБЛ,0.0
2001,1,КРАСНОДАРСКИЙ КРАЙ,0.0
2001,1,КРАСНОЯРСКИЙ КРАЙ,0.0
2001,1,КРЫМ РЕСП,0.0
2001,1,КУРГАНСКАЯ ОБЛ,0.0
2001,1,КУРСКАЯ ОБЛ,0.0
2001,1,ЛЕНИНГРАДСКАЯ ОБЛ,0.0
2001,1,ЛИПЕЦКАЯ ОБЛ,0.0
2001,1,ЛИТВА,0.0
2001,1,МАГАДАНСКАЯ ОБЛ,0.0
2001,1,МАРИЙ ЭЛ РЕСП,0.0
2001,1,МОЛДАВИЯ,0.0
2001,1,МОРДОВИЯ РЕСП,0.0
2001,1,МОСКВА Г,0.0
2001,1,МОСКОВСКАЯ ОБЛ,0.0
2001,1,МУРМАНСКАЯ ОБЛ,0.0
2001,1,НИЖЕГОРОДСКАЯ ОБЛ,0.0
2001,1,НОВГОРОДСКАЯ ОБЛ,0.0
2001,1,НОВОСИБИРСКАЯ ОБЛ,0.0
2001,1,ОМСКАЯ ОБЛ,0.0
2001,1,ОРЕНБУРГСКАЯ ОБЛ,0.0
2001,1,ОРЛОВСКАЯ ОБЛ,0.0
2001,1,ПЕНЗЕНСКАЯ ОБЛ,0.0
2001,1,ПЕРМСКИЙ КРАЙ,0.0
2001,1,ПСКОВСКАЯ ОБЛ,0.0
2001,1,РОСТОВСКАЯ ОБЛ,0.0
2001,1,РЯЗАНСКАЯ ОБЛ,0.0
2001,1,САМАРСКАЯ ОБЛ,0.0
2001,1,САНКТ-ПЕТЕРБУРГ Г,0.0
2001,1,САРАТОВСКАЯ ОБЛ,0.0
2001,1,САХА /ЯКУТИЯ/ РЕСП,0.0
2001,1,САХАЛИНСКАЯ ОБЛ,0.0
2001,1,СВЕРДЛОВСКАЯ ОБЛ,0.0
2001,1,СЕВАСТОПОЛЬ Г,0.0
2001,1,СМОЛЕНСКАЯ ОБЛ,0.0
2001,1,СТАВРОПОЛЬСКИЙ КРАЙ,0.0
2001,1,ТАМБОВСКАЯ ОБЛ,0.0
2001,1,ТАТАРСТАН РЕСП,0.0
2001,1,ТВЕРСКАЯ ОБЛ,0.0
2001,1,ТОМСКАЯ ОБЛ,0.0
2001,1,ТУЛЬСКАЯ ОБЛ,0.0
2001,1,ТЮМЕНСКАЯ ОБЛ,0.0
2001,1,УДМУРТСКАЯ РЕСП,0.0
2001,1,УЗБЕКИСТАН,0.0
2001,1,УКРАИНА,0.0
2001,1,УЛЬЯНОВСКАЯ ОБЛ,0.0
2001,1,ХАБАРОВСКИЙ КРАЙ,0.0
2001,1,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,0.0
2001,1,ЧЕЛЯБИНСКАЯ ОБЛ,0.0
2001,1,ЧУВАШСКАЯ РЕСПУБЛИКА - ЧУВАШИЯ,0.0
2001,1,ЧУКОТСКИЙ АО,0.0
2001,1,ЯМАЛО-НЕНЕЦКИЙ АО,0.0
2001,1,ЯРОСЛАВСКАЯ ОБЛ,0.0
2001,2,АДЫГЕЯ РЕСП,0.0
2001,2,АЛТАЙ РЕСП,0.0
2001,2,АЛТАЙСКИЙ КРАЙ,0.0
2001,2,АМУРСКАЯ ОБЛ,0.0
2001,2,АРХАНГЕЛЬСКАЯ ОБЛ,0.0
2001,2,АСТРАХАНСКАЯ ОБЛ,0.0
2001,2,БАШКОРТОСТАН РЕСП,0.0
2001,2,БЕЛАРУСЬ,0.0
2001,2,БЕЛГОРОДСКАЯ ОБЛ,0.0
2001,2,БРЯНСКАЯ ОБЛ,0.0
2001,2,БУРЯТИЯ РЕСП,0.0
2001,2,ВЛАДИМИРСКАЯ ОБЛ,0.0
2001,2,ВОЛГОГРАДСКАЯ ОБЛ,0.0
2001,2,ВОЛОГОДСКАЯ ОБЛ,0.0
2001,2,ВОРОНЕЖСКАЯ ОБЛ,0.0
2001,2,ГЕРМАНИЯ,0.0
2001,2,ДАГЕСТАН РЕСП,0.0
2001,2,ЕВРЕЙСКАЯ АОБЛ,0.0
2001,2,ЗАБАЙКАЛЬСКИЙ КРАЙ,0.0
2001,2,ИВАНОВСКАЯ ОБЛ,0.0
2001,2,ИРКУТСКАЯ ОБЛ,0.0
2001,2,КАБАРДИНО-БАЛКАРСКАЯ РЕСП,0.0
2001,2,КАЗАХСТАН,0.0
2001,2,КАЛИНИНГРАДСКАЯ ОБЛ,0.0
2001,2,КАЛМЫКИЯ РЕСП,0.0
2001,2,КАЛУЖСКАЯ ОБЛ,0.0
2001,2,КАМЧАТСКИЙ КРАЙ,0.0
2001,2,КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,0.0
2001,2,КАРЕЛИЯ РЕСП,0.0
2001,2,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,0.0
2001,2,КИРОВСКАЯ ОБЛ,0.0
2001,2,КОМИ РЕСП,0.0
2001,2,КОСТРОМСКАЯ ОБЛ,0.0
2001,2,КРАСНОДАРСКИЙ КРАЙ,0.0
2001,2,КРАСНОЯРСКИЙ КРАЙ,0.0
2001,2,КРЫМ РЕСП,0.0
2001,2,КУРГАНСКАЯ ОБЛ,0.0
2001,2,КУРСКАЯ ОБЛ,0.0
2001,2,ЛЕНИНГРАДСКАЯ ОБЛ,0.0
2001,2,ЛИПЕЦКАЯ ОБЛ,0.0
2001,2,ЛИТВА,0.0
2001,2,МАГАДАНСКАЯ ОБЛ,0.0
2001,2,МАРИЙ ЭЛ РЕСП,0.0
2001,2,МОЛДАВИЯ,0.0
2001,2,МОРДОВИЯ РЕСП,0.0
2001,2,МОСКВА Г,0.0
2001,2,МОСКОВСКАЯ ОБЛ,0.0
2001,2,МУРМАНСКАЯ ОБЛ,0.0
2001,2,НИЖЕГОРОДСКАЯ ОБЛ,0.0
2001,2,НОВГОРОДСКАЯ ОБЛ,0.0
2001,2,НОВОСИБИРСКАЯ ОБЛ,0.0
2001,2,ОМСКАЯ ОБЛ,0.0
2001,2,ОРЕНБУРГСКАЯ ОБЛ,0.0
2001,2,ОРЛОВСКАЯ ОБЛ,0.0
2001,2,ПЕНЗЕНСКАЯ ОБЛ,0.0
2001,2,ПЕРМСКИЙ КРАЙ,0.0
2001,2,ПСКОВСКАЯ ОБЛ,0.0
2001,2,РОСТОВСКАЯ ОБЛ,0.0
2001,2,РЯЗАНСКАЯ ОБЛ,0.0
2001,2,САМАРСКАЯ ОБЛ,0.0
2001,2,САНКТ-ПЕТЕРБУРГ Г,0.0
2001,2,САРАТОВСКАЯ ОБЛ,0.0
2001,2,САХА /ЯКУТИЯ/ РЕСП,0.0
2001,2,САХАЛИНСКАЯ ОБЛ,0.0
2001,2,СВЕРДЛОВСКАЯ ОБЛ,0.0
2001,2,СЕВАСТОПОЛЬ Г,0.0
2001,2,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ РЕСП,0.0
2001,2,СМОЛЕНСКАЯ ОБЛ,0.0
2001,2,СТАВРОПОЛЬСКИЙ КРАЙ,0.0
2001,2,ТАМБОВСКАЯ ОБЛ,0.0
2001,2,ТАТАРСТАН РЕСП,0.0
2001,2,ТВЕРСКАЯ ОБЛ,0.0
2001,2,ТОМСКАЯ ОБЛ,0.0
2001,2,ТУЛЬСКАЯ ОБЛ,0.0
2001,2,ТЮМЕНСКАЯ ОБЛ,0.0
2001,2,УДМУРТСКАЯ РЕСП,0.0
2001,2,УЗБЕКИСТАН,0.0
2001,2,УКРАИНА,0.0
2001,2,УЛЬЯНОВСКАЯ ОБЛ,0.0
2001,2,ХАБАРОВСКИЙ КРАЙ,0.0
2001,2,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,0.0
2001,2,ЧЕЛЯБИНСКАЯ ОБЛ,0.0
2001,2,ЧУВАШСКАЯ РЕСПУБЛИКА - ЧУВАШИЯ,0.0
2001,2,ЧУКОТСКИЙ АО,0.0
2001,2,ЯМАЛО-НЕНЕЦКИЙ АО,0.0
2001,2,ЯРОСЛАВСКАЯ ОБЛ,0.0
2001,3,АДЫГЕЯ РЕСП,0.0
2001,3,АЛТАЙСКИЙ КРАЙ,0.0
2001,3,АМУРСКАЯ ОБЛ,0.0
2001,3,АРХАНГЕЛЬСКАЯ ОБЛ,0.0
2001,3,АСТРАХАНСКАЯ ОБЛ,0.0
2001,3,БАШКОРТОСТАН РЕСП,0.0
2001,3,БЕЛАРУСЬ,0.0
2001,3,БЕЛГОРОДСКАЯ ОБЛ,0.0
2001,3,БРЯНСКАЯ ОБЛ,0.0
2001,3,БУРЯТИЯ РЕСП,0.0
2001,3,ВЛАДИМИРСКАЯ ОБЛ,0.0
2001,3,ВОЛГОГРАДСКАЯ ОБЛ,0.0
2001,3,ВОЛОГОДСКАЯ ОБЛ,0.0
2001,3,ВОРОНЕЖСКАЯ ОБЛ,0.0
2001,3,ГЕРМАНИЯ,0.0
2001,3,ДАГЕСТАН РЕСП,0.0
2001,3,ЕВРЕЙСКАЯ АОБЛ,0.0
2001,3,ЗАБАЙКАЛЬСКИЙ КРАЙ,0.0
2001,3,ИВАНОВСКАЯ ОБЛ,0.0
2001,3,ИРКУТСКАЯ ОБЛ,0.0
2001,3,КАБАРДИНО-БАЛКАРСКАЯ РЕСП,0.0
2001,3,КАЗАХСТАН,0.0
2001,3,КАЛИНИНГРАДСКАЯ ОБЛ,0.0
2001,3,КАЛМЫКИЯ РЕСП,0.0
2001,3,КАЛУЖСКАЯ ОБЛ,0.0
2001,3,КАМЧАТСКИЙ КРАЙ,0.0
2001,3,КАНАДА,0.0
2001,3,КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,0.0
2001,3,КАРЕЛИЯ РЕСП,0.0
2001,3,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,0.0
2001,3,КИРОВСКАЯ ОБЛ,0.0
2001,3,КОМИ РЕСП,0.0
2001,3,КОСТРОМСКАЯ ОБЛ,0.0
2001,3,КРАСНОДАРСКИЙ КРАЙ,0.0
2001,3,КРАСНОЯРСКИЙ КРАЙ,0.0
2001,3,КРЫМ РЕСП,0.0
2001,3,КУРГАНСКАЯ ОБЛ,0.0
2001,3,КУРСКАЯ ОБЛ,0.0
2001,3,ЛЕНИНГРАДСКАЯ ОБЛ,0.0
2001,3,ЛИПЕЦКАЯ ОБЛ,0.0
2001,3,ЛИТВА,0.0
2001,3,МАГАДАНСКАЯ ОБЛ,0.0
2001,3,МАРИЙ ЭЛ РЕСП,0.0
2001,3,МОЛДАВИЯ,0.0
2001,3,МОРДОВИЯ РЕСП,0.0
2001,3,МОСКВА Г,0.0
2001,3,МОСКОВСКАЯ ОБЛ,0.0
2001,3,МУРМАНСКАЯ ОБЛ,0.0
2001,3,НИЖЕГОРОДСКАЯ ОБЛ,0.0
2001,3,НОВГОРОДСКАЯ ОБЛ,0.0
2001,3,НОВОСИБИРСКАЯ ОБЛ,0.0
2001,3,ОМСКАЯ ОБЛ,0.0
2001,3,ОРЕНБУРГСКАЯ ОБЛ,0.0
2001,3,ОРЛОВСКАЯ ОБЛ,0.0
2001,3,ПЕНЗЕНСКАЯ ОБЛ,0.0
2001,3,ПЕРМСКИЙ КРАЙ,0.0
2001,3,ПСКОВСКАЯ ОБЛ,0.0
2001,3,РОСТОВСКАЯ ОБЛ,0.0
2001,3,РЯЗАНСКАЯ ОБЛ,0.0
2001,3,САМАРСКАЯ ОБЛ,0.0
2001,3,САНКТ-ПЕТЕРБУРГ Г,0.0
2001,3,САРАТОВСКАЯ ОБЛ,0.0
2001,3,САХА /ЯКУТИЯ/ РЕСП,0.0
2001,3,САХАЛИНСКАЯ ОБЛ,0.0
2001,3,СВЕРДЛОВСКАЯ ОБЛ,0.0
2001,3,СЕВАСТОПОЛЬ Г,0.0
2001,3,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ РЕСП,0.0
2001,3,СМОЛЕНСКАЯ ОБЛ,0.0
2001,3,СТАВРОПОЛЬСКИЙ КРАЙ,0.0
2001,3,ТАМБОВСКАЯ ОБЛ,0.0
2001,3,ТВЕРСКАЯ ОБЛ,0.0
2001,3,ТОМСКАЯ ОБЛ,0.0
2001,3,ТУЛЬСКАЯ ОБЛ,0.0
2001,3,ТЮМЕНСКАЯ ОБЛ,0.0
2001,3,УДМУРТСКАЯ РЕСП,0.0
2001,3,УЗБЕКИСТАН,0.0
2001,3,УКРАИНА,0.0
2001,3,УЛЬЯНОВСКАЯ ОБЛ,0.0
2001,3,ХАБАРОВСКИЙ КРАЙ,0.0
2001,3,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,0.0
2001,3,ЧЕЛЯБИНСКАЯ ОБЛ,0.0
2001,3,ЧУВАШСКАЯ РЕСПУБЛИКА - ЧУВАШИЯ,0.0
2001,3,ЧУКОТСКИЙ АО,0.0
2001,3,ЯМАЛО-НЕНЕЦКИЙ АО,0.0
2001,3,ЯРОСЛАВСКАЯ ОБЛ,0.0
2001,4,АДЫГЕЯ РЕСП,0.0
2001,4,АЛТАЙ РЕСП,0.0
2001,4,АЛТАЙСКИЙ КРАЙ,0.0
2001,4,АМУРСКАЯ ОБЛ,0.0
2001,4,АРХАНГЕЛЬСКАЯ ОБЛ,0.0
2001,4,АСТРАХАНСКАЯ ОБЛ,0.0
2001,4,БАШКОРТОСТАН РЕСП,0.0
2001,4,БЕЛАРУСЬ,0.0
2001,4,БЕЛГОРОДСКАЯ ОБЛ,0.0
2001,4,БРЯНСКАЯ ОБЛ,0.0
2001,4,БУРЯТИЯ РЕСП,0.0
2001,4,ВЛАДИМИРСКАЯ ОБЛ,0.0
2001,4,ВОЛГОГРАДСКАЯ ОБЛ,0.0
2001,4,ВОЛОГОДСКАЯ ОБЛ,0.0
2001,4,ВОРОНЕЖСКАЯ ОБЛ,0.0
2001,4,ГЕРМАНИЯ,0.0
2001,4,ДАГЕСТАН РЕСП,0.0
2001,4,ЕВРЕЙСКАЯ АОБЛ,0.0
2001,4,ЗАБАЙКАЛЬСКИЙ КРАЙ,0.0
2001,4,ИВАНОВСКАЯ ОБЛ,0.0
2001,4,ИРКУТСКАЯ ОБЛ,0.0
2001,4,КАБАРДИНО-БАЛКАРСКАЯ РЕСП,0.0
2001,4,КАЗАХСТАН,0.0
2001,4,КАЛИНИНГРАДСКАЯ ОБЛ,0.0
2001,4,КАЛМЫКИЯ РЕСП,0.0
2001,4,КАЛУЖСКАЯ ОБЛ,0.0
2001,4,КАМЧАТСКИЙ КРАЙ,0.0
2001,4,КАНАДА,0.0
2001,4,КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,0.0
2001,4,КАРЕЛИЯ РЕСП,0.0
2001,4,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,0.0
2001,4,КИРОВСКАЯ ОБЛ,0.0
2001,4,КОМИ РЕСП,0.0
2001,4,КОСТРОМСКАЯ ОБЛ,0.0
2001,4,КРАСНОДАРСКИЙ КРАЙ,0.0
2001,4,КРАСНОЯРСКИЙ КРАЙ,0.0
2001,4,КРЫМ РЕСП,0.0
2001,4,КУРГАНСКАЯ ОБЛ,0.0
2001,4,КУРСКАЯ ОБЛ,0.0
2001,4,ЛЕНИНГРАДСКАЯ ОБЛ,0.0
2001,4,ЛИПЕЦКАЯ ОБЛ,0.0
2001,4,ЛИТВА,0.0
2001,4,МАГАДАНСКАЯ ОБЛ,0.0
2001,4,МАРИЙ ЭЛ РЕСП,0.0
2001,4,МОРДОВИЯ РЕСП,0.0
2001,4,МОСКВА Г,0.0
2001,4,МОСКОВСКАЯ ОБЛ,0.0
2001,4,МУРМАНСКАЯ ОБЛ,0.0
2001,4,НИЖЕГОРОДСКАЯ ОБЛ,0.0
2001,4,НОВГОРОДСКАЯ ОБЛ,0.0
2001,4,НОВОСИБИРСКАЯ ОБЛ,0.0
2001,4,ОМСКАЯ ОБЛ,0.0
2001,4,ОРЕНБУРГСКАЯ ОБЛ,0.0
2001,4,ОРЛОВСКАЯ ОБЛ,0.0
2001,4,ПЕНЗЕНСКАЯ ОБЛ,0.0
2001,4,ПЕРМСКИЙ КРАЙ,0.0
2001,4,ПСКОВСКАЯ ОБЛ,0.0
2001,4,РОСТОВСКАЯ ОБЛ,0.0
2001,4,РЯЗАНСКАЯ ОБЛ,0.0
2001,4,САМАРСКАЯ ОБЛ,0.0
2001,4,САНКТ-ПЕТЕРБУРГ Г,0.0
2001,4,САРАТОВСКАЯ ОБЛ,0.0
2001,4,САХА /ЯКУТИЯ/ РЕСП,0.0
2001,4,САХАЛИНСКАЯ ОБЛ,0.0
2001,4,СВЕРДЛОВСКАЯ ОБЛ,0.0
2001,4,СЕВАСТОПОЛЬ Г,0.0
2001,4,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ РЕСП,0.0
2001,4,СМОЛЕНСКАЯ ОБЛ,0.0
2001,4,СТАВРОПОЛЬСКИЙ КРАЙ,0.0
2001,4,ТАМБОВСКАЯ ОБЛ,0.0
2001,4,ТВЕРСКАЯ ОБЛ,0.0
2001,4,ТОМСКАЯ ОБЛ,0.0
2001,4,ТУЛЬСКАЯ ОБЛ,0.0
2001,4,ТЮМЕНСКАЯ ОБЛ,0.0
2001,4,УДМУРТСКАЯ РЕСП,0.0
2001,4,УЗБЕКИСТАН,0.0
2001,4,УКРАИНА,0.0
2001,4,УЛЬЯНОВСКАЯ ОБЛ,0.0
2001,4,ХАБАРОВСКИЙ КРАЙ,0.0
2001,4,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,0.0
2001,4,ЧЕЛЯБИНСКАЯ ОБЛ,0.0
2001,4,ЧУВАШСКАЯ РЕСПУБЛИКА - ЧУВАШИЯ,0.0
2001,4,ЧУКОТСКИЙ АО,0.0
2001,4,ЯМАЛО-НЕНЕЦКИЙ АО,0.0
2001,4,ЯРОСЛАВСКАЯ ОБЛ,0.0
2002,1,АДЫГЕЯ РЕСП,0.0
2002,1,АЛТАЙ РЕСП,0.0
2002,1,АЛТАЙСКИЙ КРАЙ,0.0
2002,1,АМУРСКАЯ ОБЛ,0.0
2002,1,АРХАНГЕЛЬСКАЯ ОБЛ,0.0
2002,1,АСТРАХАНСКАЯ ОБЛ,0.0
2002,1,БАШКОРТОСТАН РЕСП,0.0
2002,1,БЕЛАРУСЬ,0.0
2002,1,БЕЛГОРОДСКАЯ ОБЛ,0.0
2002,1,БРЯНСКАЯ ОБЛ,0.0
2002,1,БУРЯТИЯ РЕСП,0.0
2002,1,ВЛАДИМИРСКАЯ ОБЛ,0.0
2002,1,ВОЛГОГРАДСКАЯ ОБЛ,0.0
2002,1,ВОЛОГОДСКАЯ ОБЛ,0.0
2002,1,ВОРОНЕЖСКАЯ ОБЛ,0.0
2002,1,ГЕРМАНИЯ,0.0
2002,1,ДАГЕСТАН РЕСП,0.0
2002,1,ЕВРЕЙСКАЯ АОБЛ,0.0
2002,1,ЗАБАЙКАЛЬСКИЙ КРАЙ,0.0
2002,1,ИВАНОВСКАЯ ОБЛ,0.0
2002,1,ИРКУТСКАЯ ОБЛ,0.0
2002,1,КАБАРДИНО-БАЛКАРСКАЯ РЕСП,0.0
2002,1,КАЗАХСТАН,0.0
2002,1,КАЛИНИНГРАДСКАЯ ОБЛ,0.0
2002,1,КАЛМЫКИЯ РЕСП,0.0
2002,1,КАЛУЖСКАЯ ОБЛ,0.0
2002,1,КАМЧАТСКИЙ КРАЙ,0.0
2002,1,КАНАДА,0.0
2002,1,КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,0.0
2002,1,КАРЕЛИЯ РЕСП,0.0
2002,1,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,0.0
2002,1,КИРОВСКАЯ ОБЛ,0.0
2002,1,КОМИ РЕСП,0.0
2002,1,КОСТРОМСКАЯ ОБЛ,0.0
2002,1,КРАСНОДАРСКИЙ КРАЙ,0.0
2002,1,КРАСНОЯРСКИЙ КРАЙ,0.0
2002,1,КРЫМ РЕСП,0.0
2002,1,КУРГАНСКАЯ ОБЛ,0.0
2002,1,КУРСКАЯ ОБЛ,0.0
2002,1,ЛЕНИНГРАДСКАЯ ОБЛ,0.0
2002,1,ЛИПЕЦКАЯ ОБЛ,0.0
2002,1,ЛИТВА,0.0
2002,1,МАГАДАНСКАЯ ОБЛ,0.0
2002,1,МАРИЙ ЭЛ РЕСП,0.0
2002,1,МОРДОВИЯ РЕСП,0.0
2002,1,МОСКВА Г,0.0
2002,1,МОСКОВСКАЯ ОБЛ,0.0
2002,1,МУРМАНСКАЯ ОБЛ,0.0
2002,1,НИЖЕГОРОДСКАЯ ОБЛ,0.0
2002,1,НОВГОРОДСКАЯ ОБЛ,0.0
2002,1,НОВОСИБИРСКАЯ ОБЛ,0.0
2002,1,ОМСКАЯ ОБЛ,0.0
2002,1,ОРЕНБУРГСКАЯ ОБЛ,0.0
2002,1,ОРЛОВСКАЯ ОБЛ,0.0
2002,1,ПЕНЗЕНСКАЯ ОБЛ,0.0
2002,1,ПЕРМСКИЙ КРАЙ,0.0
2002,1,ПСКОВСКАЯ ОБЛ,0.0
2002,1,РОСТОВСКАЯ ОБЛ,0.0
2002,1,РЯЗАНСКАЯ ОБЛ,0.0
2002,1,САМАРСКАЯ ОБЛ,0.0
2002,1,САНКТ-ПЕТЕРБУРГ Г,0.0
2002,1,САРАТОВСКАЯ ОБЛ,0.0
2002,1,САХА /ЯКУТИЯ/ РЕСП,0.0
2002,1,САХАЛИНСКАЯ ОБЛ,0.0
2002,1,СВЕРДЛОВСКАЯ ОБЛ,0.0
2002,1,СЕВАСТОПОЛЬ Г,0.0
2002,1,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ РЕСП,0.0
